tx_id,client_id,merchant_id,amount,hour,country,channel,distance_km,account_age_days,is_fraud,client_tx_freq
1833,706,273,246.96,15,US,app,7.84,1130,0,0.4
1834,87,166,211.2,16,BR,pos,15.35,1511,0,0.4
1835,492,683,222.35,18,MX,online,20.98,213,0,0.4
1836,166,369,118.85,2,US,online,7.12,730,0,0.4
1837,1129,96,208.67,4,BR,online,0.97,1236,1,0.2
1838,366,48,127.13,3,BR,pos,10.23,500,0,0.4
1839,267,595,393.79,12,BR,app,3.89,51,0,0.3
1840,663,652,141.93,15,US,online,10.92,747,0,0.3
1841,510,534,282.98,2,BR,online,10.71,907,0,0.4
1842,117,87,119.36,20,AR,online,4.9,1680,0,0.3
1843,979,69,340.12,7,BR,pos,10.3,1473,0,0.2
1844,1015,139,72.8,15,BR,pos,2.23,330,0,0.5
1845,891,526,193.2,18,BR,online,11.43,506,0,0.3
1846,740,535,85.4,0,BR,pos,16.39,338,0,0.5
1847,483,586,171.49,20,BR,online,13.3,1662,0,0.4
1848,651,68,91.75,23,BR,pos,5.94,646,0,0.3
1849,625,108,141.51,23,PT,online,15.53,1626,0,0.5
1850,199,630,102.8,3,BR,online,14.3,111,0,0.7
1851,99,650,226.47,9,US,pos,14.76,1020,0,0.2
1852,304,508,198.95,5,BR,pos,22.73,137,0,0.3
1853,545,75,82.93,10,AR,online,12.25,1012,0,0.6
1854,193,48,80.98,23,BR,pos,3.53,21,0,0.3
1855,128,39,67.5,18,US,pos,4.11,286,0,0.5
1856,1022,484,56.41,18,BR,online,12.25,267,0,0.4
1857,450,592,237.13,10,BR,app,7.96,1294,0,0.1
1858,701,442,64.22,22,BR,app,6.82,1169,0,0.4
1859,629,184,181.97,22,BR,online,14.0,1019,0,0.2
1860,882,530,95.89,19,BR,app,2.93,359,0,0.2
1861,888,42,277.46,19,BR,pos,14.2,485,0,0.2
1862,355,579,457.1,15,ES,online,7.59,690,0,0.2
1863,1017,624,3.64,2,BR,pos,11.67,1786,0,0.3
1864,446,503,72.01,6,BR,online,3.19,1287,0,0.2
1865,1002,615,94.62,18,MX,pos,14.6,58,0,0.3
1866,486,410,122.04,7,US,app,18.44,59,0,0.2
1867,134,328,116.33,4,BR,online,58.82,635,0,0.3
1868,912,226,44.64,22,BR,pos,11.11,382,0,0.2
1869,37,645,463.2,11,BR,online,17.99,743,0,0.3
1870,927,488,119.64,20,BR,pos,3.92,1817,0,0.4
1871,52,134,198.33,6,BR,pos,21.9,357,0,0.2
1872,248,669,202.64,8,AR,online,2.4,1089,0,0.1
1873,724,42,35.38,8,MX,pos,27.91,881,0,0.4
1874,1129,411,107.5,8,BR,online,10.3,1204,0,0.2
1875,490,134,237.12,10,BR,pos,2.64,998,0,0.6
1876,145,465,354.67,7,BR,pos,6.97,942,0,0.3
1877,280,289,109.3,19,BR,pos,17.85,504,0,0.3
1878,1075,306,42.28,7,BR,online,8.08,1762,0,0.2
1879,872,470,88.22,10,BR,pos,8.0,488,0,0.3
1880,121,529,105.63,20,BR,pos,16.72,264,0,0.1
1881,462,266,102.49,10,PT,pos,8.62,176,0,0.4
1882,318,698,67.56,0,BR,pos,20.97,123,0,0.3
1883,214,349,37.96,0,BR,app,5.79,644,1,0.3
1884,1015,113,53.49,10,BR,online,1.7,1489,0,0.5
1885,741,5,88.84,15,BR,online,9.01,282,0,0.2
1886,216,142,234.4,22,BR,app,9.85,8,0,0.3
1887,781,484,297.96,3,BR,online,5.6,967,0,0.3
1888,496,378,153.28,13,BR,app,11.43,1025,0,0.2
1889,74,237,54.91,6,AR,pos,2.02,1028,0,0.3
1890,540,337,93.05,10,ES,app,11.67,3,0,0.5
1891,223,586,17.31,10,BR,pos,3.37,371,0,0.6
1892,295,400,359.19,7,BR,pos,2.63,636,0,0.4
1893,1054,41,81.57,0,BR,pos,9.64,1350,0,0.4
1894,852,35,186.69,1,BR,pos,2.43,1188,0,0.3
1895,161,337,283.99,12,ES,online,1.13,1486,0,0.3
1896,1021,283,426.0,5,BR,online,12.82,999,0,0.6
1897,689,595,252.42,7,US,online,3.73,736,0,0.3
1898,1049,408,101.98,2,PT,app,13.78,1022,0,0.5
1899,896,530,204.81,1,BR,online,7.36,703,0,0.4
1900,407,410,415.73,3,BR,pos,9.64,287,0,0.3
1901,642,242,80.92,9,BR,pos,18.05,1051,0,0.3
1902,637,460,36.05,3,BR,online,12.32,538,0,0.8
1903,864,435,68.03,5,BR,app,13.99,483,0,0.3
1904,298,504,195.25,7,ES,online,13.63,1296,0,0.4
1905,400,133,104.08,6,BR,pos,5.17,121,0,0.3
1906,294,449,131.74,0,BR,pos,11.92,43,0,0.5
1907,356,200,218.91,2,BR,online,4.18,650,0,0.5
1908,194,553,66.71,22,BR,online,11.94,1086,0,0.3
1909,44,559,126.83,16,BR,pos,7.09,1532,0,0.4
1910,1128,437,91.74,2,AR,online,8.28,944,0,0.5
1911,90,662,404.8,6,US,pos,25.83,472,0,0.1
1912,1065,376,247.02,9,BR,pos,13.23,628,0,0.3
1913,4,18,104.66,21,BR,online,5.51,691,0,0.2
1914,933,424,100.03,21,BR,online,2.01,611,0,0.5
1915,394,544,435.23,18,BR,online,9.87,1220,0,0.4
1916,621,71,412.06,2,AR,pos,2.3,1458,0,0.2
1917,339,74,194.33,11,US,pos,28.04,1293,0,0.4
1918,589,191,136.43,11,PT,online,8.46,697,0,0.3
1919,542,591,45.44,15,AR,pos,16.82,525,0,0.1
1920,636,369,68.56,20,BR,pos,2.8,146,0,0.3
1921,472,683,42.16,7,US,pos,12.98,1456,0,0.5
1922,644,611,291.71,13,AR,online,19.28,1755,0,0.3
1923,990,388,46.13,6,ES,online,13.75,100,0,0.2
1924,522,475,99.0,5,BR,online,15.95,238,0,0.6
1925,434,232,21.59,7,US,pos,12.15,392,0,0.6
1926,158,64,32.46,17,BR,pos,6.58,1455,0,0.4
1927,432,279,225.94,10,AR,online,4.33,395,0,0.3
1928,151,415,173.55,16,PT,online,4.96,26,0,0.2
1929,219,128,140.18,16,PT,pos,28.48,613,0,0.3
1930,1142,155,100.48,8,BR,online,10.65,665,0,0.2
1931,108,11,28.2,22,BR,pos,20.53,721,0,0.6
1932,578,514,89.87,1,AR,online,5.78,940,0,0.3
1933,1001,629,121.01,21,US,online,15.3,442,1,0.2
1934,1143,579,215.34,0,PT,pos,4.07,55,0,0.7
1935,176,266,280.89,9,BR,online,7.52,196,0,0.2
1936,197,415,230.9,19,MX,pos,6.34,1339,0,0.2
1937,447,672,172.79,16,US,online,26.35,1204,0,0.4
1938,665,414,138.56,7,BR,online,4.7,476,0,0.4
1939,1151,207,160.57,21,BR,pos,14.13,1716,0,0.7
1940,250,237,84.97,3,US,online,12.38,988,0,0.3
1941,198,509,147.66,16,BR,pos,3.06,1454,0,0.3
1942,304,312,120.47,12,MX,pos,20.68,1446,0,0.3
1943,1049,586,551.96,4,BR,app,22.32,548,0,0.5
1944,37,605,163.57,22,BR,online,10.68,1079,0,0.3
1945,456,26,15.59,18,BR,online,9.41,1082,0,0.2
1946,143,506,96.2,0,ES,online,1.67,832,0,0.6
1947,189,259,110.36,2,AR,app,2.64,1159,0,0.3
1948,1100,364,252.77,1,AR,online,7.36,614,0,0.2
1949,2,186,179.01,9,AR,online,4.18,179,0,0.6
1950,386,258,172.54,10,BR,pos,16.84,83,0,0.3
1951,1098,231,333.27,17,PT,online,2.54,816,1,0.6
1952,730,36,413.33,16,BR,pos,2.31,1666,0,0.2
1953,87,548,225.71,0,BR,pos,13.25,391,1,0.4
1954,558,100,102.27,11,BR,pos,11.77,1080,1,0.3
1955,1165,263,104.76,18,BR,pos,10.13,300,0,0.3
1956,481,135,305.03,21,AR,online,15.34,1152,0,0.3
1957,634,113,104.51,7,BR,pos,5.39,336,0,0.1
1958,638,261,131.53,1,AR,pos,6.57,804,0,0.4
1959,792,643,94.52,3,ES,online,11.51,1475,0,0.4
1960,225,660,54.03,8,BR,app,10.64,680,0,0.3
1961,1007,267,524.15,10,BR,pos,4.5,1704,0,0.6
1962,1186,354,132.21,8,US,app,18.75,86,0,0.3
1963,171,690,365.31,2,BR,pos,3.14,154,0,0.2
1964,982,165,105.64,8,AR,online,7.01,309,0,0.2
1965,980,661,81.53,6,BR,online,3.36,445,1,0.4
1966,890,74,212.52,11,BR,online,36.6,777,0,0.3
1967,445,158,280.07,1,BR,online,9.6,1667,0,0.5
1968,563,237,292.39,18,BR,online,3.95,441,0,0.6
1969,1007,26,119.76,10,BR,online,6.38,652,0,0.6
1970,184,571,228.2,7,BR,online,11.39,82,0,0.4
1971,994,598,89.14,21,BR,pos,16.76,1304,0,0.3
1972,1104,268,146.25,17,PT,online,4.31,996,0,0.4
1973,818,585,110.89,3,BR,pos,23.09,83,0,0.2
1974,410,540,97.95,3,BR,pos,9.32,847,0,0.2
1975,671,561,150.82,0,BR,pos,13.34,399,1,0.2
1976,61,562,52.71,13,BR,online,5.99,769,0,0.5
1977,1118,401,264.61,8,BR,pos,12.01,519,0,0.1
1978,411,78,98.28,9,AR,pos,5.63,1431,0,0.8
1979,69,646,256.11,12,BR,app,6.66,105,0,0.3
1980,953,426,63.39,12,US,online,17.2,1094,0,0.5
1981,789,630,98.0,0,BR,online,12.82,1447,0,0.4
1982,747,671,52.54,2,BR,pos,7.21,3,0,0.1
1983,65,131,50.72,18,BR,online,16.55,1650,0,0.2
1984,901,282,71.05,22,AR,pos,11.12,1390,0,0.3
1985,765,135,64.27,20,ES,pos,1.36,510,0,0.4
1986,952,36,52.96,21,BR,pos,8.31,881,0,0.3
1987,992,676,138.87,11,ES,app,16.94,1243,0,0.5
1988,255,646,209.62,19,BR,pos,27.91,943,0,0.3
1989,253,652,217.34,21,BR,app,3.61,1380,0,0.2
1990,1108,618,25.91,21,US,pos,16.18,1623,0,0.4
1991,637,454,110.33,3,BR,online,9.27,654,0,0.8
1992,526,365,101.83,3,BR,pos,3.06,200,0,0.4
1993,345,694,337.25,9,BR,pos,3.31,787,0,0.1
1994,767,387,113.71,12,US,app,3.74,1094,0,0.3
1995,904,450,130.24,22,BR,online,2.2,1414,0,0.4
1996,3,149,36.92,7,PT,online,2.8,515,0,0.1
1997,663,522,69.43,19,BR,pos,9.55,1694,0,0.3
1998,1192,573,34.65,21,PT,online,1.33,67,0,0.2
1999,337,475,145.63,23,BR,pos,4.37,1059,0,0.7
2000,337,349,344.41,4,BR,pos,6.72,798,0,0.7
2001,1053,139,71.54,5,BR,online,4.39,1268,1,0.4
2002,75,24,114.42,5,BR,online,2.49,518,1,0.2
2003,477,439,64.63,17,BR,pos,9.05,1700,0,0.4
2004,550,478,83.39,16,US,online,4.31,3,1,0.3
2005,957,541,147.91,9,BR,pos,4.62,1488,0,0.3
2006,155,665,454.43,2,BR,pos,8.01,900,0,0.2
2007,521,348,333.15,12,ES,pos,14.06,942,0,0.6
2008,183,580,399.37,17,BR,online,5.27,568,0,0.2
2009,945,501,257.67,11,BR,online,5.5,715,0,0.4
2010,759,194,113.24,6,BR,pos,2.94,792,0,0.4
2011,596,591,101.4,14,BR,online,16.8,568,0,0.4
2012,472,38,71.92,15,BR,online,9.17,22,0,0.5
2013,184,419,111.83,14,AR,app,16.07,731,0,0.4
2014,1106,658,347.67,20,BR,online,17.9,733,0,0.3
2015,777,461,345.05,7,BR,online,5.21,1317,0,0.2
2016,383,656,565.82,14,US,app,15.24,859,0,0.5
2017,497,40,156.13,20,BR,online,9.87,1003,0,0.2
2018,871,373,45.39,5,BR,online,5.61,851,0,0.3
2019,863,546,200.0,6,PT,online,4.89,774,0,0.5
2020,553,449,457.65,1,BR,pos,8.98,1308,1,0.5
2021,364,616,378.24,8,BR,app,10.65,1233,0,0.1
2022,792,324,92.29,1,MX,pos,0.96,1809,0,0.4
2023,790,478,49.58,17,US,app,6.3,907,1,0.2
2024,720,294,48.29,2,AR,online,10.31,51,0,0.1
2025,88,610,75.91,16,AR,pos,12.16,1068,0,0.1
2026,567,84,85.91,13,BR,online,7.96,723,0,0.2
2027,737,178,106.69,23,BR,app,11.9,175,0,0.4
2028,1140,68,218.94,8,AR,app,4.9,1563,0,0.1
2029,631,491,103.8,8,US,online,11.68,1155,0,0.4
2030,411,163,141.35,5,US,pos,10.55,1142,0,0.8
2031,667,222,32.22,12,BR,pos,17.7,1161,0,0.4
2032,213,585,72.0,5,MX,online,23.89,1795,0,0.3
2033,109,252,69.17,2,BR,pos,18.0,1256,0,0.5
2034,814,102,26.77,22,BR,app,7.21,1302,0,0.1
2035,1183,15,101.74,16,BR,online,3.11,1370,0,0.2
2036,1015,159,32.46,2,BR,online,4.36,1322,0,0.5
2037,700,640,96.05,14,US,app,23.46,1285,0,0.1
2038,49,384,149.64,7,BR,online,9.33,139,0,0.5
2039,1185,696,351.61,4,US,online,10.86,735,0,0.3
2040,540,151,66.14,11,BR,pos,16.06,503,0,0.5
2041,348,246,146.56,18,BR,pos,8.91,1625,0,0.5
2042,1071,115,80.44,0,BR,online,19.89,1065,0,0.3
2043,895,279,30.62,8,BR,online,2.76,941,0,0.3
2044,899,394,354.32,22,AR,pos,12.57,953,0,0.2
2045,334,565,154.73,9,BR,pos,28.42,1245,0,0.4
2046,1190,258,192.8,2,BR,pos,20.98,1391,0,0.5
2047,543,540,393.05,10,BR,app,21.82,368,0,0.3
2048,638,438,95.67,16,BR,online,2.49,1813,0,0.4
2049,901,204,43.19,23,BR,app,10.42,1390,0,0.3
2050,792,638,65.31,15,ES,pos,8.09,378,0,0.4
2051,207,304,39.42,1,BR,app,4.34,1106,0,0.4
2052,363,106,290.9,19,BR,online,10.55,782,0,0.4
2053,434,673,469.27,18,PT,online,3.14,688,0,0.6
2054,1137,639,148.44,15,US,pos,11.88,1582,0,0.3
2055,857,35,223.27,21,BR,app,4.06,521,0,0.3
2056,440,631,265.15,18,US,app,11.45,1529,0,0.5
2057,881,663,410.41,5,PT,online,4.52,1162,0,0.5
2058,886,580,456.57,10,BR,pos,6.89,1491,0,0.5
2059,473,179,20.28,12,BR,online,6.38,1360,0,0.4
2060,484,442,82.38,11,MX,pos,7.96,1132,0,0.1
2061,1073,377,136.12,15,AR,pos,8.6,348,0,0.2
2062,674,434,74.12,16,ES,pos,6.4,1812,0,0.2
2063,180,431,108.86,2,BR,online,3.68,1172,0,0.4
2064,864,447,183.96,13,ES,app,18.52,653,0,0.3
2065,707,360,180.39,0,BR,online,8.88,468,0,0.4
2066,611,483,259.27,12,AR,pos,10.72,213,0,0.2
2067,870,369,138.44,10,PT,pos,6.41,576,0,0.3
2068,1088,12,9.3,4,BR,pos,37.33,242,0,0.2
2069,397,25,101.74,23,BR,pos,9.46,1620,0,0.4
2070,503,670,171.2,6,BR,pos,19.17,795,0,0.4
2071,228,636,272.03,1,MX,online,6.98,1142,1,0.4
2072,776,410,245.77,8,BR,online,12.94,1469,0,0.1
2073,483,123,124.51,18,MX,pos,7.71,1754,0,0.4
2074,411,547,77.9,0,BR,pos,17.1,826,0,0.8
2075,836,101,129.03,11,BR,pos,5.87,96,0,0.2
2076,490,264,24.04,10,BR,online,3.3,1116,0,0.6
2077,557,231,84.46,20,PT,online,10.7,1728,0,0.3
2078,528,9,306.73,0,BR,pos,17.9,654,0,0.4
2079,310,565,128.73,0,BR,pos,7.89,187,0,0.2
2080,151,357,176.52,13,BR,pos,5.74,1304,0,0.2
2081,992,222,37.77,4,PT,pos,2.76,1133,0,0.5
2082,110,355,270.76,16,MX,online,18.07,280,0,0.4
2083,390,1,119.64,6,BR,online,4.21,7,0,0.2
2084,801,306,172.21,13,BR,online,6.34,949,0,0.2
2085,158,364,200.11,0,BR,pos,6.22,271,0,0.4
2086,786,238,263.99,16,BR,online,8.39,338,0,0.1
2087,879,581,153.49,12,MX,online,12.86,564,0,0.2
2088,795,175,121.83,0,BR,app,30.36,855,1,0.3
2089,366,97,46.61,6,BR,online,11.04,1493,0,0.4
2090,24,369,34.32,1,AR,pos,2.77,786,0,0.2
2091,1064,621,151.22,1,BR,online,8.07,1526,1,0.2
2092,392,263,173.03,16,BR,online,11.16,1103,0,0.1
2093,966,33,194.1,10,BR,online,20.1,717,0,0.4
2094,238,678,66.51,19,BR,app,18.55,930,0,0.4
2095,195,311,85.12,6,BR,pos,7.83,258,0,0.5
2096,934,121,149.21,17,BR,pos,9.27,1780,0,0.5
2097,1127,431,94.22,14,BR,app,10.28,551,0,0.2
2098,1032,224,596.22,15,BR,online,9.3,1643,0,0.4
2099,901,656,83.61,19,US,pos,8.06,1177,0,0.3
2100,296,206,181.71,16,BR,online,24.33,537,0,0.4
2101,1095,385,240.68,17,BR,pos,4.95,888,0,0.4
2102,801,380,250.98,17,BR,pos,16.38,222,0,0.2
2103,207,170,92.87,10,BR,online,14.35,1123,0,0.4
2104,156,349,200.8,17,BR,app,7.82,119,0,0.4
2105,1045,77,183.48,20,BR,pos,4.68,1166,0,0.4
2106,330,450,206.96,17,AR,online,8.85,362,0,0.3
2107,919,531,147.74,14,BR,online,13.25,235,0,0.3
2108,167,665,241.87,1,AR,pos,0.33,406,0,0.2
2109,337,228,161.03,10,BR,pos,3.12,163,0,0.7
2110,340,200,41.36,1,BR,online,0.69,1621,0,0.3
2111,338,384,157.51,2,BR,pos,10.81,1708,0,0.3
2112,810,485,171.34,8,BR,online,10.45,1687,0,0.4
2113,1097,694,230.27,11,AR,app,3.45,1311,0,0.2
2114,1092,18,151.35,12,AR,online,4.37,421,0,0.3
2115,890,167,416.97,21,AR,pos,10.03,1385,0,0.3
2116,243,184,125.15,18,BR,pos,1.97,1384,0,0.7
2117,1152,179,88.98,10,US,pos,13.82,432,0,0.3
2118,650,325,333.82,8,BR,app,7.15,1525,0,0.1
2119,655,611,122.54,17,BR,app,8.41,1819,0,0.3
2120,841,22,141.1,6,BR,online,8.96,689,1,0.3
2121,923,571,171.39,21,BR,online,2.82,1074,0,0.1
2122,1143,432,161.12,18,US,pos,9.0,1590,0,0.7
2123,699,431,205.8,16,PT,online,12.68,479,0,0.3
2124,732,475,220.95,5,BR,pos,4.76,1804,0,0.3
2125,894,81,82.51,14,BR,online,4.31,554,0,0.3
2126,306,522,50.43,19,US,app,29.12,1766,0,0.3
2127,369,174,56.2,1,PT,pos,3.93,427,0,0.2
2128,750,362,309.56,4,US,pos,6.07,1354,0,0.3
2129,77,474,114.83,12,BR,online,21.49,959,0,0.2
2130,385,423,239.19,8,BR,app,1.82,678,0,0.9
2131,861,226,225.14,17,US,pos,7.66,801,0,0.5
2132,1171,277,141.08,9,BR,pos,12.49,415,0,0.2
2133,623,334,65.63,23,PT,pos,8.03,1226,0,0.4
2134,480,29,228.95,7,PT,online,1.54,1811,0,0.2
2135,529,508,137.49,8,ES,online,3.11,1069,0,0.2
2136,822,70,47.46,0,BR,online,1.28,504,0,0.1
2137,653,321,94.86,5,AR,pos,7.27,1222,1,0.3
2138,28,458,31.48,5,US,pos,11.18,800,0,0.4
2139,647,57,98.53,18,BR,online,4.72,1681,0,0.4
2140,480,696,146.6,8,BR,app,6.43,482,0,0.2
2141,841,264,126.68,4,BR,online,6.41,946,1,0.3
2142,1050,12,115.32,7,BR,pos,19.16,905,0,0.4
2143,1154,461,145.47,13,ES,pos,9.92,1616,0,0.6
2144,732,390,197.17,18,MX,online,8.97,202,0,0.3
2145,435,448,252.43,23,BR,online,17.1,1127,0,0.4
2146,533,525,275.93,1,BR,pos,2.33,1476,0,0.4
2147,212,333,74.87,20,BR,pos,9.82,660,0,0.7
2148,1123,578,294.44,9,BR,online,5.41,922,0,1.0
2149,1016,259,137.65,19,BR,pos,20.96,538,0,0.3
2150,1024,382,105.6,0,US,pos,17.2,766,0,0.5
2151,394,111,57.78,15,US,online,5.41,1733,0,0.4
2152,387,434,187.57,22,MX,pos,6.75,663,0,0.3
2153,1028,183,182.47,0,PT,online,3.72,369,0,0.3
2154,653,488,87.97,18,BR,app,15.35,1058,0,0.3
2155,845,560,90.11,2,AR,pos,13.09,858,1,0.2
2156,588,601,123.15,23,BR,online,7.05,1423,0,0.3
2157,531,650,104.16,17,BR,pos,6.99,67,0,0.4
2158,759,86,71.98,21,BR,online,5.78,1647,0,0.4
2159,975,97,52.12,21,BR,app,20.09,1281,0,0.2
2160,401,648,296.65,7,BR,pos,7.55,1535,0,0.6
2161,971,267,94.47,9,BR,online,5.97,744,0,0.2
2162,293,19,181.73,16,BR,pos,14.31,813,0,0.8
2163,483,201,207.6,4,PT,online,0.62,611,0,0.4
2164,1095,585,188.22,7,BR,app,6.66,1522,0,0.4
2165,1145,249,215.5,2,BR,app,15.71,130,0,0.2
2166,1108,54,186.74,21,ES,pos,23.21,965,0,0.4
2167,379,505,81.22,5,BR,pos,4.9,474,0,0.4
2168,1012,137,108.85,9,BR,pos,12.03,1165,0,0.3
2169,1123,247,291.31,10,PT,online,4.87,1759,0,1.0
2170,1173,3,92.26,9,BR,online,30.78,1231,0,0.2
2171,26,421,137.8,18,BR,app,9.39,81,0,0.3
2172,894,312,197.78,21,BR,online,13.02,730,0,0.3
2173,1196,607,363.98,13,BR,online,0.82,58,0,0.3
2174,917,234,274.04,20,MX,online,5.73,887,0,0.4
2175,280,144,63.34,2,BR,app,14.36,318,0,0.3
2176,915,117,177.63,23,BR,app,2.31,1264,1,0.7
2177,127,140,163.24,2,AR,online,9.37,974,0,0.4
2178,577,316,109.59,1,ES,online,23.92,562,0,0.2
2179,751,61,140.83,0,BR,pos,14.93,1564,0,0.3
2180,548,282,80.56,5,BR,online,12.34,1363,0,0.3
2181,840,598,121.46,20,PT,app,6.01,1144,0,0.6
2182,289,537,92.95,7,US,app,2.96,646,0,0.5
2183,727,446,148.8,18,BR,pos,7.99,497,0,0.3
2184,774,625,106.46,10,BR,online,13.4,1068,0,0.1
2185,760,546,382.3,2,AR,pos,3.72,1442,0,0.3
2186,347,457,152.44,11,BR,app,14.83,1528,0,0.4
2187,367,604,131.71,5,BR,online,9.76,1418,1,0.4
2188,310,87,116.55,6,PT,app,4.32,43,0,0.2
2189,554,572,106.69,12,BR,online,1.75,1797,0,0.5
2190,703,207,47.47,18,BR,app,2.26,439,0,0.2
2191,435,513,238.8,14,BR,pos,7.75,19,0,0.4
2192,492,639,334.14,5,PT,online,18.29,1024,0,0.4
2193,344,347,91.82,17,BR,pos,4.38,831,0,0.3
2194,263,63,290.3,16,US,online,19.97,194,0,0.4
2195,789,259,592.39,5,BR,online,1.53,392,0,0.4
2196,979,285,458.51,20,BR,app,8.79,376,0,0.2
2197,349,655,324.39,20,PT,online,8.13,803,0,0.2
2198,1032,659,53.13,14,BR,app,11.25,1367,0,0.4
2199,685,398,52.57,7,BR,online,9.64,1244,0,0.2
2200,202,665,214.78,8,AR,pos,5.95,48,0,0.3
2201,439,305,138.82,10,BR,app,5.99,317,0,0.2
2202,10,288,18.79,4,BR,pos,16.03,1113,0,0.3
2203,47,585,100.43,7,MX,app,9.15,1465,0,0.2
2204,404,467,208.26,3,BR,app,0.76,63,0,0.1
2205,545,366,122.79,3,US,pos,6.44,613,0,0.6
2206,957,320,139.32,17,BR,pos,6.91,212,0,0.3
2207,162,494,52.5,3,BR,online,6.88,886,0,0.4
2208,1007,527,99.42,11,US,online,14.44,712,0,0.6
2209,282,343,215.4,10,BR,online,5.25,318,0,0.3
2210,166,23,95.61,1,MX,pos,10.25,1760,0,0.4
2211,840,72,305.97,19,PT,pos,24.2,1392,0,0.6
2212,929,101,141.67,23,MX,pos,18.38,996,0,0.3
2213,726,323,187.08,15,BR,app,4.86,1397,0,0.1
2214,139,430,212.06,16,BR,online,9.35,570,0,0.5
2215,139,562,206.26,5,PT,app,0.33,1706,0,0.5
2216,468,163,61.77,20,BR,online,12.87,751,0,0.2
2217,541,550,71.54,18,US,online,2.75,705,0,0.5
2218,1198,466,18.38,10,MX,pos,8.39,1038,0,0.3
2219,344,37,108.56,16,BR,online,7.55,1055,0,0.3
2220,231,246,67.05,22,BR,pos,17.74,1130,0,0.4
2221,1135,212,93.36,14,BR,pos,10.31,1519,0,0.4
2222,185,620,117.33,4,BR,pos,7.5,489,0,0.8
2223,32,644,155.44,7,BR,online,13.5,1290,0,0.4
2224,507,573,124.19,4,BR,online,19.73,360,1,0.2
2225,481,370,122.48,7,MX,online,0.51,439,0,0.3
2226,743,345,176.8,21,BR,pos,5.1,904,0,0.5
2227,1053,218,134.86,4,BR,online,24.67,957,0,0.4
2228,1119,541,250.75,21,AR,online,32.8,1177,0,0.6
2229,348,61,135.18,6,AR,pos,4.3,255,0,0.5
2230,1177,190,365.45,11,ES,app,15.84,1490,0,0.2
2231,759,95,59.64,12,BR,pos,4.29,1017,0,0.4
2232,84,346,107.07,3,PT,online,3.28,1082,0,0.2
2233,1126,210,81.76,4,AR,pos,7.74,1363,0,0.2
2234,166,139,159.8,7,US,online,17.14,1263,0,0.4
2235,706,264,59.6,1,BR,online,6.99,783,1,0.4
2236,949,602,38.12,18,BR,online,16.99,883,0,0.2
2237,300,391,69.75,13,BR,app,18.09,425,0,0.3
2238,325,576,40.77,20,BR,pos,5.77,1034,0,0.7
2239,571,639,118.51,20,BR,online,5.63,371,0,0.7
2240,1061,631,155.12,8,PT,pos,7.14,1160,0,0.3
2241,269,246,32.8,19,BR,app,8.63,763,0,0.1
2242,796,614,102.0,1,PT,online,7.85,432,0,0.4
2243,543,636,273.54,10,BR,pos,9.26,869,0,0.3
2244,135,671,327.23,15,MX,online,6.13,1704,0,0.3
2245,853,246,227.17,11,BR,online,3.0,1026,0,0.1
2246,999,160,11.01,17,US,app,28.55,630,0,0.3
2247,691,409,145.17,20,BR,online,5.1,821,0,0.2
2248,212,652,294.97,10,PT,pos,1.69,1103,0,0.7
2249,187,630,94.15,6,BR,online,14.26,281,0,0.5
2250,508,400,48.22,13,BR,pos,3.55,1024,0,0.3
2251,608,105,280.42,20,ES,pos,13.27,62,0,0.3
2252,663,296,308.12,23,BR,app,4.9,1557,0,0.3
2253,293,500,134.13,19,US,pos,32.22,1112,0,0.8
2254,601,392,48.63,5,BR,pos,21.86,208,0,0.4
2255,354,242,28.76,4,BR,online,7.4,850,1,0.4
2256,823,240,171.44,13,BR,online,12.36,1613,1,0.4
2257,955,42,82.33,9,BR,pos,10.62,1760,0,0.5
2258,783,202,127.99,14,BR,pos,4.75,250,0,0.7
2259,2,468,118.03,22,BR,online,13.9,494,0,0.6
2260,1190,169,66.66,13,AR,app,9.2,264,0,0.5
2261,29,695,27.17,8,ES,online,10.19,673,0,0.4
2262,1199,58,96.12,20,BR,online,13.1,1573,0,0.1
2263,39,412,149.32,10,BR,app,8.02,1289,0,0.4
2264,620,348,154.4,14,BR,pos,4.24,469,0,0.3
2265,128,583,78.1,3,AR,pos,12.36,594,0,0.5
2266,115,621,303.98,12,BR,online,14.77,1116,0,0.4
2267,820,380,53.13,10,US,online,14.82,1089,0,0.3
2268,873,441,259.25,2,BR,pos,15.04,846,0,0.2
2269,142,489,145.89,5,BR,online,11.26,769,0,0.3
2270,1172,365,96.79,16,MX,pos,1.8,1705,0,0.4
2271,385,130,187.39,4,BR,online,33.19,919,0,0.9
2272,382,300,112.78,3,BR,online,14.69,1427,0,0.3
2273,357,169,37.65,1,BR,online,6.42,1751,0,0.1
2274,553,325,49.73,0,BR,online,16.24,612,0,0.5
2275,214,430,107.3,10,BR,online,3.19,1421,0,0.3
2276,510,147,87.02,11,MX,pos,13.33,1484,0,0.4
2277,252,175,255.27,14,BR,pos,6.96,401,0,0.2
2278,62,576,83.85,13,BR,online,3.36,412,0,0.4
2279,443,265,79.74,12,BR,pos,3.31,295,0,0.3
2280,807,139,71.5,23,BR,online,11.88,1123,1,0.3
2281,915,499,66.53,5,PT,online,12.92,1390,0,0.7
2282,424,501,68.37,17,BR,app,4.0,1371,0,0.1
2283,389,578,43.17,1,BR,pos,7.04,708,0,0.2
